route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
20,132.0.2,1691968,Pioneer Village - SB,,1,176029,74345,1,1
20,132.0.2,1691969,Pioneer Village - SB,,1,176031,74345,1,1
20,132.0.2,1691970,Pioneer Village - SB,,1,176030,74345,1,1
20,132.0.2,1691971,Pioneer Village - SB,,1,176027,74345,1,1
20,132.0.2,1691972,Pioneer Village - SB,,1,176025,74345,1,1
20,132.0.2,1691973,Pioneer Village - SB,,1,176023,74345,1,1
20,132.0.2,1691974,Pioneer Village - SB,,1,176024,74345,1,1
20,132.0.2,1691975,Pioneer Village - SB,,1,176026,74345,1,1
20,132.0.2,1691984,Pioneer Village - SB,,1,176028,74345,1,1
20,132.0.2,1691985,Pioneer Village - SB,,1,176029,74345,1,1
20,132.0.2,1691986,Pioneer Village - SB,,1,176031,74345,1,1
20,132.0.2,1691987,Pioneer Village - SB,,1,176030,74345,1,1
20,132.0.2,1691993,Pioneer Village - SB,,1,176027,74345,1,1
20,132.0.2,1691994,Pioneer Village - SB,,1,176023,74345,1,1
20,132.0.2,1691995,Pioneer Village - SB,,1,176028,74345,1,1
20,132.0.2,1691996,Pioneer Village - SB,,1,176030,74345,1,1
20,132.0.2,1691997,Pioneer Village - SB,,1,176023,74345,1,1
20,132.0.2,1691998,Pioneer Village - SB,,1,176028,74345,1,1
20,132.0.2,1691999,Pioneer Village - SB,,1,176030,74345,1,1
77,132.0.2,1692015,Finch Terminal via Centre Street - EB,,0,176021,74358,1,1
77,132.0.2,1692008,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692009,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692010,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692011,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692012,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692013,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692014,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692016,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692017,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692018,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692019,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692020,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692021,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692022,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692023,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692024,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692025,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692026,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692027,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692028,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692029,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692030,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692031,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692032,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692033,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692034,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692035,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692036,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692037,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692038,Finch Terminal via Centre Street - EB,,0,176020,74356,1,1
77,132.0.2,1692039,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692040,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692041,Finch Terminal via Centre Street - EB,,0,176019,74356,1,1
77,132.0.2,1692042,Finch Terminal via Centre Street - EB,,0,176022,74356,1,1
77,132.0.2,1692043,Finch Terminal via Centre Street - EB,,0,176021,74356,1,1
77,132.0.2,1692077,Hwy 50 - WB,,1,176019,74359,1,1
77,132.0.2,1692078,Hwy 50 - WB,,1,176020,74359,1,1
77,132.0.2,1692079,Hwy 50 - WB,,1,176022,74359,1,1
77,132.0.2,1692076,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692044,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692045,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692046,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692047,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692048,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692049,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692050,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692066,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692065,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692051,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692052,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692053,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692054,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692055,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692056,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692057,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692058,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692059,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692060,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692061,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692062,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692063,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692064,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692072,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692067,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692068,Hwy 50 via Centre - WB,,1,176020,74361,1,1
77,132.0.2,1692069,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692070,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692071,Hwy 50 via Centre - WB,,1,176019,74361,1,1
77,132.0.2,1692075,Hwy 50 via Centre - WB,,1,176022,74361,1,1
77,132.0.2,1692073,Hwy 50 via Centre - WB,,1,176021,74361,1,1
77,132.0.2,1692074,Hwy 50 via Centre - WB,,1,176019,74361,1,1
85,132.0.2,1692085,Leslie Street - EB,,0,176000,74362,1,1
85,132.0.2,1692084,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692113,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692087,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692088,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692089,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692090,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692091,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692086,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692092,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692093,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692094,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692095,Leslie Street - EB,,0,176001,74365,1,1
85,132.0.2,1692096,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692097,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692098,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692099,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692100,Leslie Street - EB,,0,176001,74365,1,1
85,132.0.2,1692101,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692102,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692103,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692104,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692105,Leslie Street - EB,,0,176001,74365,1,1
85,132.0.2,1692106,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692107,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692108,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692109,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692110,Leslie Street - EB,,0,176001,74365,1,1
85,132.0.2,1692111,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692112,Leslie Street - EB,,0,175999,74365,1,1
85,132.0.2,1692114,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692080,Leslie Street - EB,,0,176002,74365,1,1
85,132.0.2,1692081,Leslie Street - EB,,0,176001,74365,1,1
85,132.0.2,1692082,Leslie Street - EB,,0,176000,74365,1,1
85,132.0.2,1692083,Leslie Street - EB,,0,175998,74365,1,1
85,132.0.2,1692116,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692117,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692118,Napa Valley - WB,,1,175999,74367,1,1
85,132.0.2,1692119,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692120,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692121,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692122,Napa Valley - WB,,1,175999,74367,1,1
85,132.0.2,1692123,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692124,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692125,Napa Valley - WB,,1,176001,74367,1,1
85,132.0.2,1692126,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692127,Napa Valley - WB,,1,175999,74367,1,1
85,132.0.2,1692128,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692129,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692130,Napa Valley - WB,,1,176001,74367,1,1
85,132.0.2,1692131,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692132,Napa Valley - WB,,1,175999,74367,1,1
85,132.0.2,1692133,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692134,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692135,Napa Valley - WB,,1,176001,74367,1,1
85,132.0.2,1692136,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692137,Napa Valley - WB,,1,175999,74367,1,1
85,132.0.2,1692138,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692139,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692140,Napa Valley - WB,,1,176001,74367,1,1
85,132.0.2,1692141,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692142,Napa Valley - WB,,1,175999,74367,1,1
85,132.0.2,1692143,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692115,Napa Valley - WB,,1,176002,74367,1,1
85,132.0.2,1692144,Napa Valley - WB,,1,176001,74367,1,1
85,132.0.2,1692145,Napa Valley - WB,,1,176000,74367,1,1
85,132.0.2,1692146,Napa Valley - WB,,1,175998,74367,1,1
85,132.0.2,1692147,Napa Valley - WB,,1,176002,74370,1,1
85,132.0.2,1692148,Napa Valley - WB,,1,176001,74370,1,1
88,132.0.2,1692165,Seneca King - NB,,0,176006,74379,1,1
88,132.0.2,1692164,Seneca King - NB,,0,176003,74379,1,1
88,132.0.2,1692163,Seneca King - NB,,0,176004,74379,1,1
88,132.0.2,1692162,Seneca King - NB,,0,176005,74379,1,1
88,132.0.2,1692161,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692160,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692159,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692158,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692157,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692156,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692155,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692154,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692153,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692152,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692151,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692150,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692149,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692170,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692169,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692168,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692167,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692166,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692181,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692179,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692178,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692177,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692176,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692175,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692174,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692173,Seneca King - NB,,0,176003,74378,1,1
88,132.0.2,1692172,Seneca King - NB,,0,176004,74378,1,1
88,132.0.2,1692171,Seneca King - NB,,0,176005,74378,1,1
88,132.0.2,1692180,Seneca King - NB,,0,176006,74378,1,1
88,132.0.2,1692211,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692210,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692209,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692208,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692207,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692206,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692205,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692204,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692203,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692202,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692201,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692200,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692199,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692198,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692197,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692196,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692195,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692194,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692193,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692192,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692191,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692190,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692189,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692188,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692187,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692186,Finch Terminal - SB,,1,176003,74383,1,1
88,132.0.2,1692185,Finch Terminal - SB,,1,176004,74383,1,1
88,132.0.2,1692184,Finch Terminal - SB,,1,176005,74383,1,1
88,132.0.2,1692183,Finch Terminal - SB,,1,176006,74383,1,1
88,132.0.2,1692182,Finch Terminal - SB,,1,176003,74383,1,1
105,132.0.2,1692224,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692225,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692226,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692220,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692227,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692228,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692229,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692230,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692231,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692232,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692233,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692234,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692235,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692236,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692237,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692238,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692239,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692240,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692241,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692242,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692243,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692244,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692212,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692213,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692222,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692221,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692214,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692215,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692216,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692217,Rutherford - NB,,0,176007,74385,1,1
105,132.0.2,1692218,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692219,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692223,Rutherford - NB,,0,176008,74385,1,1
105,132.0.2,1692263,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692262,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692264,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692265,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692266,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692267,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692268,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692269,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692270,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692271,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692272,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692273,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692274,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692275,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692276,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692277,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692245,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692278,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692279,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692246,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692247,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692248,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692249,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692250,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692251,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692252,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692253,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692254,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692256,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692257,Sheppard West Station - SB,,1,176007,74390,1,1
105,132.0.2,1692255,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692260,Confederation Parkway - SB,,1,176007,74389,1,1
105,132.0.2,1692261,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692258,Sheppard West Station - SB,,1,176008,74390,1,1
105,132.0.2,1692259,Confederation Parkway - SB,,1,176008,74389,1,1
107,132.0.2,1692282,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692281,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692280,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692283,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692284,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692285,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692286,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692287,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692288,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692289,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692290,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692291,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692292,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692293,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692294,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692295,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692296,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692297,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692298,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692299,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692300,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692301,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692302,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692303,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692304,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692305,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692306,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692307,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692308,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692309,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692310,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692311,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692313,Teston - NB,,0,176009,74393,1,1
107,132.0.2,1692312,Teston - NB,,0,176010,74393,1,1
107,132.0.2,1692338,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692339,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692340,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692341,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692342,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692343,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692344,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692345,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692346,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692347,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692315,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692316,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692318,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692319,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692320,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692321,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692322,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692323,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692324,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692325,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692326,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692327,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692328,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692329,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692330,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692317,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692331,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692332,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692333,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692334,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692314,Pioneer Village Terminal - SB,,1,176009,74394,1,1
107,132.0.2,1692335,Pioneer Village Terminal - SB,,1,176010,74394,1,1
107,132.0.2,1692336,Drummond Drive - SB,,1,176009,74395,1,1
107,132.0.2,1692337,Drummond Drive - SB,,1,176010,74395,1,1
165,132.0.2,1692369,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692370,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692371,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692372,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692348,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692373,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692374,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692375,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692376,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692377,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692349,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692350,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692351,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692352,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692353,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692354,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
165,132.0.2,1692355,Major Mackenzie and Hwy 400 - NB,,0,176012,74398,1,1
165,132.0.2,1692356,Major Mackenzie and Hwy 400 - NB,,0,176011,74398,1,1
